"","boxscore_links"
"14545","https://www.basketball-reference.com/teams/BOS/2020.html"
"14546","https://www.basketball-reference.com/teams/CLE/2020.html"
"14547","https://www.basketball-reference.com/boxscores/202003040CLE.html"
"14548","https://www.basketball-reference.com/teams/OKC/2020.html"
"14549","https://www.basketball-reference.com/teams/DET/2020.html"
"14550","https://www.basketball-reference.com/boxscores/202003040DET.html"
"14551","https://www.basketball-reference.com/teams/IND/2020.html"
"14552","https://www.basketball-reference.com/teams/MIL/2020.html"
"14553","https://www.basketball-reference.com/boxscores/202003040MIL.html"
"14554","https://www.basketball-reference.com/teams/MEM/2020.html"
"14555","https://www.basketball-reference.com/teams/BRK/2020.html"
"14556","https://www.basketball-reference.com/boxscores/202003040BRK.html"
"14557","https://www.basketball-reference.com/teams/UTA/2020.html"
"14558","https://www.basketball-reference.com/teams/NYK/2020.html"
"14559","https://www.basketball-reference.com/boxscores/202003040NYK.html"
"14560","https://www.basketball-reference.com/teams/ORL/2020.html"
"14561","https://www.basketball-reference.com/teams/MIA/2020.html"
"14562","https://www.basketball-reference.com/boxscores/202003040MIA.html"
"14563","https://www.basketball-reference.com/teams/CHI/2020.html"
"14564","https://www.basketball-reference.com/teams/MIN/2020.html"
"14565","https://www.basketball-reference.com/boxscores/202003040MIN.html"
"14566","https://www.basketball-reference.com/teams/NOP/2020.html"
"14567","https://www.basketball-reference.com/teams/DAL/2020.html"
"14568","https://www.basketball-reference.com/boxscores/202003040DAL.html"
"14569","https://www.basketball-reference.com/teams/WAS/2020.html"
"14570","https://www.basketball-reference.com/teams/POR/2020.html"
"14571","https://www.basketball-reference.com/boxscores/202003040POR.html"
"14572","https://www.basketball-reference.com/teams/DEN/2020.html"
"14573","https://www.basketball-reference.com/teams/CHO/2020.html"
"14574","https://www.basketball-reference.com/boxscores/202003050CHO.html"
"14575","https://www.basketball-reference.com/teams/LAC/2020.html"
"14576","https://www.basketball-reference.com/teams/HOU/2020.html"
"14577","https://www.basketball-reference.com/boxscores/202003050HOU.html"
"14578","https://www.basketball-reference.com/teams/PHI/2020.html"
"14579","https://www.basketball-reference.com/teams/SAC/2020.html"
"14580","https://www.basketball-reference.com/boxscores/202003050SAC.html"
"14581","https://www.basketball-reference.com/teams/TOR/2020.html"
"14582","https://www.basketball-reference.com/teams/GSW/2020.html"
"14583","https://www.basketball-reference.com/boxscores/202003050GSW.html"
"14584","https://www.basketball-reference.com/teams/ATL/2020.html"
"14585","https://www.basketball-reference.com/teams/WAS/2020.html"
"14586","https://www.basketball-reference.com/boxscores/202003060WAS.html"
"14587","https://www.basketball-reference.com/teams/SAS/2020.html"
"14588","https://www.basketball-reference.com/teams/BRK/2020.html"
"14589","https://www.basketball-reference.com/boxscores/202003060BRK.html"
"14590","https://www.basketball-reference.com/teams/OKC/2020.html"
"14591","https://www.basketball-reference.com/teams/NYK/2020.html"
"14592","https://www.basketball-reference.com/boxscores/202003060NYK.html"
"14593","https://www.basketball-reference.com/teams/IND/2020.html"
"14594","https://www.basketball-reference.com/teams/CHI/2020.html"
"14595","https://www.basketball-reference.com/boxscores/202003060CHI.html"
"14596","https://www.basketball-reference.com/teams/ORL/2020.html"
"14597","https://www.basketball-reference.com/teams/MIN/2020.html"
"14598","https://www.basketball-reference.com/boxscores/202003060MIN.html"
"14599","https://www.basketball-reference.com/teams/MIA/2020.html"
"14600","https://www.basketball-reference.com/teams/NOP/2020.html"
"14601","https://www.basketball-reference.com/boxscores/202003060NOP.html"
"14602","https://www.basketball-reference.com/teams/UTA/2020.html"
"14603","https://www.basketball-reference.com/teams/BOS/2020.html"
"14604","https://www.basketball-reference.com/boxscores/202003060BOS.html"
"14605","https://www.basketball-reference.com/teams/MEM/2020.html"
"14606","https://www.basketball-reference.com/teams/DAL/2020.html"
"14607","https://www.basketball-reference.com/boxscores/202003060DAL.html"
"14608","https://www.basketball-reference.com/teams/POR/2020.html"
"14609","https://www.basketball-reference.com/teams/PHO/2020.html"
"14610","https://www.basketball-reference.com/boxscores/202003060PHO.html"
"14611","https://www.basketball-reference.com/teams/MIL/2020.html"
"14612","https://www.basketball-reference.com/teams/LAL/2020.html"
"14613","https://www.basketball-reference.com/boxscores/202003060LAL.html"
"14614","https://www.basketball-reference.com/teams/HOU/2020.html"
"14615","https://www.basketball-reference.com/teams/CHO/2020.html"
"14616","https://www.basketball-reference.com/boxscores/202003070CHO.html"
"14617","https://www.basketball-reference.com/teams/UTA/2020.html"
"14618","https://www.basketball-reference.com/teams/DET/2020.html"
"14619","https://www.basketball-reference.com/boxscores/202003070DET.html"
"14620","https://www.basketball-reference.com/teams/DEN/2020.html"
"14621","https://www.basketball-reference.com/teams/CLE/2020.html"
"14622","https://www.basketball-reference.com/boxscores/202003070CLE.html"
"14623","https://www.basketball-reference.com/teams/ATL/2020.html"
"14624","https://www.basketball-reference.com/teams/MEM/2020.html"
"14625","https://www.basketball-reference.com/boxscores/202003070MEM.html"
"14626","https://www.basketball-reference.com/teams/PHI/2020.html"
"14627","https://www.basketball-reference.com/teams/GSW/2020.html"
"14628","https://www.basketball-reference.com/boxscores/202003070GSW.html"
"14629","https://www.basketball-reference.com/teams/SAC/2020.html"
"14630","https://www.basketball-reference.com/teams/POR/2020.html"
"14631","https://www.basketball-reference.com/boxscores/202003070POR.html"
"14632","https://www.basketball-reference.com/teams/CHI/2020.html"
"14633","https://www.basketball-reference.com/teams/BRK/2020.html"
"14634","https://www.basketball-reference.com/boxscores/202003080BRK.html"
"14635","https://www.basketball-reference.com/teams/NOP/2020.html"
"14636","https://www.basketball-reference.com/teams/MIN/2020.html"
"14637","https://www.basketball-reference.com/boxscores/202003080MIN.html"
"14638","https://www.basketball-reference.com/teams/LAL/2020.html"
"14639","https://www.basketball-reference.com/teams/LAC/2020.html"
"14640","https://www.basketball-reference.com/boxscores/202003080LAC.html"
"14641","https://www.basketball-reference.com/teams/OKC/2020.html"
"14642","https://www.basketball-reference.com/teams/BOS/2020.html"
"14643","https://www.basketball-reference.com/boxscores/202003080BOS.html"
"14644","https://www.basketball-reference.com/teams/MIL/2020.html"
"14645","https://www.basketball-reference.com/teams/PHO/2020.html"
"14646","https://www.basketball-reference.com/boxscores/202003080PHO.html"
"14647","https://www.basketball-reference.com/teams/MIA/2020.html"
"14648","https://www.basketball-reference.com/teams/WAS/2020.html"
"14649","https://www.basketball-reference.com/boxscores/202003080WAS.html"
"14650","https://www.basketball-reference.com/teams/IND/2020.html"
"14651","https://www.basketball-reference.com/teams/DAL/2020.html"
"14652","https://www.basketball-reference.com/boxscores/202003080DAL.html"
"14653","https://www.basketball-reference.com/teams/ORL/2020.html"
"14654","https://www.basketball-reference.com/teams/HOU/2020.html"
"14655","https://www.basketball-reference.com/boxscores/202003080HOU.html"
"14656","https://www.basketball-reference.com/teams/DET/2020.html"
"14657","https://www.basketball-reference.com/teams/NYK/2020.html"
"14658","https://www.basketball-reference.com/boxscores/202003080NYK.html"
"14659","https://www.basketball-reference.com/teams/SAS/2020.html"
"14660","https://www.basketball-reference.com/teams/CLE/2020.html"
"14661","https://www.basketball-reference.com/boxscores/202003080CLE.html"
"14662","https://www.basketball-reference.com/teams/TOR/2020.html"
"14663","https://www.basketball-reference.com/teams/SAC/2020.html"
"14664","https://www.basketball-reference.com/boxscores/202003080SAC.html"
"14665","https://www.basketball-reference.com/teams/CHO/2020.html"
"14666","https://www.basketball-reference.com/teams/ATL/2020.html"
"14667","https://www.basketball-reference.com/boxscores/202003090ATL.html"
"14668","https://www.basketball-reference.com/teams/MIL/2020.html"
"14669","https://www.basketball-reference.com/teams/DEN/2020.html"
"14670","https://www.basketball-reference.com/boxscores/202003090DEN.html"
"14671","https://www.basketball-reference.com/teams/TOR/2020.html"
"14672","https://www.basketball-reference.com/teams/UTA/2020.html"
"14673","https://www.basketball-reference.com/boxscores/202003090UTA.html"
"14674","https://www.basketball-reference.com/teams/NYK/2020.html"
"14675","https://www.basketball-reference.com/teams/WAS/2020.html"
"14676","https://www.basketball-reference.com/boxscores/202003100WAS.html"
"14677","https://www.basketball-reference.com/teams/BOS/2020.html"
"14678","https://www.basketball-reference.com/teams/IND/2020.html"
"14679","https://www.basketball-reference.com/boxscores/202003100IND.html"
"14680","https://www.basketball-reference.com/teams/MIN/2020.html"
"14681","https://www.basketball-reference.com/teams/HOU/2020.html"
"14682","https://www.basketball-reference.com/boxscores/202003100HOU.html"
"14683","https://www.basketball-reference.com/teams/DAL/2020.html"
"14684","https://www.basketball-reference.com/teams/SAS/2020.html"
"14685","https://www.basketball-reference.com/boxscores/202003100SAS.html"
"14686","https://www.basketball-reference.com/teams/ORL/2020.html"
"14687","https://www.basketball-reference.com/teams/MEM/2020.html"
"14688","https://www.basketball-reference.com/boxscores/202003100MEM.html"
"14689","https://www.basketball-reference.com/teams/CLE/2020.html"
"14690","https://www.basketball-reference.com/teams/CHI/2020.html"
"14691","https://www.basketball-reference.com/boxscores/202003100CHI.html"
"14692","https://www.basketball-reference.com/teams/PHO/2020.html"
"14693","https://www.basketball-reference.com/teams/POR/2020.html"
"14694","https://www.basketball-reference.com/boxscores/202003100POR.html"
"14695","https://www.basketball-reference.com/teams/BRK/2020.html"
"14696","https://www.basketball-reference.com/teams/LAL/2020.html"
"14697","https://www.basketball-reference.com/boxscores/202003100LAL.html"
"14698","https://www.basketball-reference.com/teams/LAC/2020.html"
"14699","https://www.basketball-reference.com/teams/GSW/2020.html"
"14700","https://www.basketball-reference.com/boxscores/202003100GSW.html"
"14701","https://www.basketball-reference.com/teams/DET/2020.html"
"14702","https://www.basketball-reference.com/teams/PHI/2020.html"
"14703","https://www.basketball-reference.com/boxscores/202003110PHI.html"
"14704","https://www.basketball-reference.com/teams/NYK/2020.html"
"14705","https://www.basketball-reference.com/teams/ATL/2020.html"
"14706","https://www.basketball-reference.com/boxscores/202003110ATL.html"
"14707","https://www.basketball-reference.com/teams/CHO/2020.html"
"14708","https://www.basketball-reference.com/teams/MIA/2020.html"
"14709","https://www.basketball-reference.com/boxscores/202003110MIA.html"
"14710","https://www.basketball-reference.com/teams/DEN/2020.html"
"14711","https://www.basketball-reference.com/teams/DAL/2020.html"
"14712","https://www.basketball-reference.com/boxscores/202003110DAL.html"
"14713","https://www.basketball-reference.com/teams/UTA/2020.html"
"14714","https://www.basketball-reference.com/teams/NOP/2020.html"
"14715","https://www.basketball-reference.com/boxscores/202007300NOP.html"
"14716","https://www.basketball-reference.com/teams/LAC/2020.html"
"14717","https://www.basketball-reference.com/teams/LAL/2020.html"
"14718","https://www.basketball-reference.com/boxscores/202007300LAL.html"
"14719","https://www.basketball-reference.com/teams/ORL/2020.html"
"14720","https://www.basketball-reference.com/teams/BRK/2020.html"
"14721","https://www.basketball-reference.com/boxscores/202007310BRK.html"
"14722","https://www.basketball-reference.com/teams/MEM/2020.html"
"14723","https://www.basketball-reference.com/teams/POR/2020.html"
"14724","https://www.basketball-reference.com/boxscores/202007310POR.html"
"14725","https://www.basketball-reference.com/teams/PHO/2020.html"
"14726","https://www.basketball-reference.com/teams/WAS/2020.html"
"14727","https://www.basketball-reference.com/boxscores/202007310WAS.html"
"14728","https://www.basketball-reference.com/teams/BOS/2020.html"
"14729","https://www.basketball-reference.com/teams/MIL/2020.html"
"14730","https://www.basketball-reference.com/boxscores/202007310MIL.html"
"14731","https://www.basketball-reference.com/teams/SAC/2020.html"
"14732","https://www.basketball-reference.com/teams/SAS/2020.html"
"14733","https://www.basketball-reference.com/boxscores/202007310SAS.html"
"14734","https://www.basketball-reference.com/teams/HOU/2020.html"
"14735","https://www.basketball-reference.com/teams/DAL/2020.html"
"14736","https://www.basketball-reference.com/boxscores/202007310DAL.html"
"14737","https://www.basketball-reference.com/teams/MIA/2020.html"
"14738","https://www.basketball-reference.com/teams/DEN/2020.html"
"14739","https://www.basketball-reference.com/boxscores/202008010DEN.html"
"14740","https://www.basketball-reference.com/teams/UTA/2020.html"
"14741","https://www.basketball-reference.com/teams/OKC/2020.html"
"14742","https://www.basketball-reference.com/boxscores/202008010OKC.html"
"14743","https://www.basketball-reference.com/teams/NOP/2020.html"
"14744","https://www.basketball-reference.com/teams/LAC/2020.html"
"14745","https://www.basketball-reference.com/boxscores/202008010LAC.html"
"14746","https://www.basketball-reference.com/teams/PHI/2020.html"
"14747","https://www.basketball-reference.com/teams/IND/2020.html"
"14748","https://www.basketball-reference.com/boxscores/202008010IND.html"
"14749","https://www.basketball-reference.com/teams/LAL/2020.html"
"14750","https://www.basketball-reference.com/teams/TOR/2020.html"
"14751","https://www.basketball-reference.com/boxscores/202008010TOR.html"
"14752","https://www.basketball-reference.com/teams/WAS/2020.html"
"14753","https://www.basketball-reference.com/teams/BRK/2020.html"
"14754","https://www.basketball-reference.com/boxscores/202008020BRK.html"
"14755","https://www.basketball-reference.com/teams/POR/2020.html"
"14756","https://www.basketball-reference.com/teams/BOS/2020.html"
"14757","https://www.basketball-reference.com/boxscores/202008020BOS.html"
"14758","https://www.basketball-reference.com/teams/SAS/2020.html"
"14759","https://www.basketball-reference.com/teams/MEM/2020.html"
"14760","https://www.basketball-reference.com/boxscores/202008020MEM.html"
"14761","https://www.basketball-reference.com/teams/SAC/2020.html"
"14762","https://www.basketball-reference.com/teams/ORL/2020.html"
"14763","https://www.basketball-reference.com/boxscores/202008020ORL.html"
"14764","https://www.basketball-reference.com/teams/MIL/2020.html"
"14765","https://www.basketball-reference.com/teams/HOU/2020.html"
"14766","https://www.basketball-reference.com/boxscores/202008020HOU.html"
"14767","https://www.basketball-reference.com/teams/DAL/2020.html"
"14768","https://www.basketball-reference.com/teams/PHO/2020.html"
"14769","https://www.basketball-reference.com/boxscores/202008020PHO.html"
"14770","https://www.basketball-reference.com/teams/TOR/2020.html"
"14771","https://www.basketball-reference.com/teams/MIA/2020.html"
"14772","https://www.basketball-reference.com/boxscores/202008030MIA.html"
"14773","https://www.basketball-reference.com/teams/DEN/2020.html"
"14774","https://www.basketball-reference.com/teams/OKC/2020.html"
"14775","https://www.basketball-reference.com/boxscores/202008030OKC.html"
"14776","https://www.basketball-reference.com/teams/IND/2020.html"
"14777","https://www.basketball-reference.com/teams/WAS/2020.html"
"14778","https://www.basketball-reference.com/boxscores/202008030WAS.html"
"14779","https://www.basketball-reference.com/teams/MEM/2020.html"
"14780","https://www.basketball-reference.com/teams/NOP/2020.html"
"14781","https://www.basketball-reference.com/boxscores/202008030NOP.html"
"14782","https://www.basketball-reference.com/teams/SAS/2020.html"
"14783","https://www.basketball-reference.com/teams/PHI/2020.html"
"14784","https://www.basketball-reference.com/boxscores/202008030PHI.html"
"14785","https://www.basketball-reference.com/teams/LAL/2020.html"
"14786","https://www.basketball-reference.com/teams/UTA/2020.html"
"14787","https://www.basketball-reference.com/boxscores/202008030UTA.html"
"14788","https://www.basketball-reference.com/teams/BRK/2020.html"
"14789","https://www.basketball-reference.com/teams/MIL/2020.html"
"14790","https://www.basketball-reference.com/boxscores/202008040MIL.html"
"14791","https://www.basketball-reference.com/teams/DAL/2020.html"
"14792","https://www.basketball-reference.com/teams/SAC/2020.html"
"14793","https://www.basketball-reference.com/boxscores/202008040SAC.html"
"14794","https://www.basketball-reference.com/teams/PHO/2020.html"
"14795","https://www.basketball-reference.com/teams/LAC/2020.html"
"14796","https://www.basketball-reference.com/boxscores/202008040LAC.html"
"14797","https://www.basketball-reference.com/teams/ORL/2020.html"
"14798","https://www.basketball-reference.com/teams/IND/2020.html"
"14799","https://www.basketball-reference.com/boxscores/202008040IND.html"
"14800","https://www.basketball-reference.com/teams/BOS/2020.html"
"14801","https://www.basketball-reference.com/teams/MIA/2020.html"
"14802","https://www.basketball-reference.com/boxscores/202008040MIA.html"
"14803","https://www.basketball-reference.com/teams/HOU/2020.html"
"14804","https://www.basketball-reference.com/teams/POR/2020.html"
"14805","https://www.basketball-reference.com/boxscores/202008040POR.html"
"14806","https://www.basketball-reference.com/teams/MEM/2020.html"
"14807","https://www.basketball-reference.com/teams/UTA/2020.html"
"14808","https://www.basketball-reference.com/boxscores/202008050UTA.html"
"14809","https://www.basketball-reference.com/teams/DEN/2020.html"
"14810","https://www.basketball-reference.com/teams/SAS/2020.html"
"14811","https://www.basketball-reference.com/boxscores/202008050SAS.html"
"14812","https://www.basketball-reference.com/teams/PHI/2020.html"
"14813","https://www.basketball-reference.com/teams/WAS/2020.html"
"14814","https://www.basketball-reference.com/boxscores/202008050WAS.html"
"14815","https://www.basketball-reference.com/teams/OKC/2020.html"
"14816","https://www.basketball-reference.com/teams/LAL/2020.html"
"14817","https://www.basketball-reference.com/boxscores/202008050LAL.html"
"14818","https://www.basketball-reference.com/teams/TOR/2020.html"
"14819","https://www.basketball-reference.com/teams/ORL/2020.html"
"14820","https://www.basketball-reference.com/boxscores/202008050ORL.html"
"14821","https://www.basketball-reference.com/teams/BRK/2020.html"
"14822","https://www.basketball-reference.com/teams/BOS/2020.html"
"14823","https://www.basketball-reference.com/boxscores/202008050BOS.html"
"14824","https://www.basketball-reference.com/teams/NOP/2020.html"
"14825","https://www.basketball-reference.com/teams/SAC/2020.html"
"14826","https://www.basketball-reference.com/boxscores/202008060SAC.html"
"14827","https://www.basketball-reference.com/teams/MIA/2020.html"
"14828","https://www.basketball-reference.com/teams/MIL/2020.html"
"14829","https://www.basketball-reference.com/boxscores/202008060MIL.html"
"14830","https://www.basketball-reference.com/teams/IND/2020.html"
"14831","https://www.basketball-reference.com/teams/PHO/2020.html"
"14832","https://www.basketball-reference.com/boxscores/202008060PHO.html"
"14833","https://www.basketball-reference.com/teams/LAC/2020.html"
"14834","https://www.basketball-reference.com/teams/DAL/2020.html"
"14835","https://www.basketball-reference.com/boxscores/202008060DAL.html"
"14836","https://www.basketball-reference.com/teams/POR/2020.html"
"14837","https://www.basketball-reference.com/teams/DEN/2020.html"
"14838","https://www.basketball-reference.com/boxscores/202008060DEN.html"
"14839","https://www.basketball-reference.com/teams/LAL/2020.html"
"14840","https://www.basketball-reference.com/teams/HOU/2020.html"
"14841","https://www.basketball-reference.com/boxscores/202008060HOU.html"
"14842","https://www.basketball-reference.com/teams/UTA/2020.html"
"14843","https://www.basketball-reference.com/teams/SAS/2020.html"
"14844","https://www.basketball-reference.com/boxscores/202008070SAS.html"
"14845","https://www.basketball-reference.com/teams/OKC/2020.html"
"14846","https://www.basketball-reference.com/teams/MEM/2020.html"
"14847","https://www.basketball-reference.com/boxscores/202008070MEM.html"
"14848","https://www.basketball-reference.com/teams/SAC/2020.html"
"14849","https://www.basketball-reference.com/teams/BRK/2020.html"
"14850","https://www.basketball-reference.com/boxscores/202008070BRK.html"
"14851","https://www.basketball-reference.com/teams/ORL/2020.html"
"14852","https://www.basketball-reference.com/teams/PHI/2020.html"
"14853","https://www.basketball-reference.com/boxscores/202008070PHI.html"
"14854","https://www.basketball-reference.com/teams/WAS/2020.html"
"14855","https://www.basketball-reference.com/teams/NOP/2020.html"
"14856","https://www.basketball-reference.com/boxscores/202008070NOP.html"
"14857","https://www.basketball-reference.com/teams/BOS/2020.html"
"14858","https://www.basketball-reference.com/teams/TOR/2020.html"
"14859","https://www.basketball-reference.com/boxscores/202008070TOR.html"
"14860","https://www.basketball-reference.com/teams/LAC/2020.html"
"14861","https://www.basketball-reference.com/teams/POR/2020.html"
"14862","https://www.basketball-reference.com/boxscores/202008080POR.html"
"14863","https://www.basketball-reference.com/teams/UTA/2020.html"
"14864","https://www.basketball-reference.com/teams/DEN/2020.html"
"14865","https://www.basketball-reference.com/boxscores/202008080DEN.html"
"14866","https://www.basketball-reference.com/teams/LAL/2020.html"
"14867","https://www.basketball-reference.com/teams/IND/2020.html"
"14868","https://www.basketball-reference.com/boxscores/202008080IND.html"
"14869","https://www.basketball-reference.com/teams/PHO/2020.html"
"14870","https://www.basketball-reference.com/teams/MIA/2020.html"
"14871","https://www.basketball-reference.com/boxscores/202008080MIA.html"
"14872","https://www.basketball-reference.com/teams/MIL/2020.html"
"14873","https://www.basketball-reference.com/teams/DAL/2020.html"
"14874","https://www.basketball-reference.com/boxscores/202008080DAL.html"
"14875","https://www.basketball-reference.com/teams/WAS/2020.html"
"14876","https://www.basketball-reference.com/teams/OKC/2020.html"
"14877","https://www.basketball-reference.com/boxscores/202008090OKC.html"
"14878","https://www.basketball-reference.com/teams/MEM/2020.html"
"14879","https://www.basketball-reference.com/teams/TOR/2020.html"
"14880","https://www.basketball-reference.com/boxscores/202008090TOR.html"
"14881","https://www.basketball-reference.com/teams/SAS/2020.html"
"14882","https://www.basketball-reference.com/teams/NOP/2020.html"
"14883","https://www.basketball-reference.com/boxscores/202008090NOP.html"
"14884","https://www.basketball-reference.com/teams/ORL/2020.html"
"14885","https://www.basketball-reference.com/teams/BOS/2020.html"
"14886","https://www.basketball-reference.com/boxscores/202008090BOS.html"
"14887","https://www.basketball-reference.com/teams/PHI/2020.html"
"14888","https://www.basketball-reference.com/teams/POR/2020.html"
"14889","https://www.basketball-reference.com/boxscores/202008090POR.html"
"14890","https://www.basketball-reference.com/teams/HOU/2020.html"
"14891","https://www.basketball-reference.com/teams/SAC/2020.html"
"14892","https://www.basketball-reference.com/boxscores/202008090SAC.html"
"14893","https://www.basketball-reference.com/teams/BRK/2020.html"
"14894","https://www.basketball-reference.com/teams/LAC/2020.html"
"14895","https://www.basketball-reference.com/boxscores/202008090LAC.html"
"14896","https://www.basketball-reference.com/teams/OKC/2020.html"
"14897","https://www.basketball-reference.com/teams/PHO/2020.html"
"14898","https://www.basketball-reference.com/boxscores/202008100PHO.html"
"14899","https://www.basketball-reference.com/teams/DAL/2020.html"
"14900","https://www.basketball-reference.com/teams/UTA/2020.html"
"14901","https://www.basketball-reference.com/boxscores/202008100UTA.html"
"14902","https://www.basketball-reference.com/teams/TOR/2020.html"
"14903","https://www.basketball-reference.com/teams/MIL/2020.html"
"14904","https://www.basketball-reference.com/boxscores/202008100MIL.html"
"14905","https://www.basketball-reference.com/teams/IND/2020.html"
"14906","https://www.basketball-reference.com/teams/MIA/2020.html"
"14907","https://www.basketball-reference.com/boxscores/202008100MIA.html"
"14908","https://www.basketball-reference.com/teams/DEN/2020.html"
"14909","https://www.basketball-reference.com/teams/LAL/2020.html"
"14910","https://www.basketball-reference.com/boxscores/202008100LAL.html"
"14911","https://www.basketball-reference.com/teams/BRK/2020.html"
"14912","https://www.basketball-reference.com/teams/ORL/2020.html"
"14913","https://www.basketball-reference.com/boxscores/202008110ORL.html"
"14914","https://www.basketball-reference.com/teams/HOU/2020.html"
"14915","https://www.basketball-reference.com/teams/SAS/2020.html"
"14916","https://www.basketball-reference.com/boxscores/202008110SAS.html"
"14917","https://www.basketball-reference.com/teams/PHO/2020.html"
"14918","https://www.basketball-reference.com/teams/PHI/2020.html"
"14919","https://www.basketball-reference.com/boxscores/202008110PHI.html"
"14920","https://www.basketball-reference.com/teams/BOS/2020.html"
"14921","https://www.basketball-reference.com/teams/MEM/2020.html"
"14922","https://www.basketball-reference.com/boxscores/202008110MEM.html"
"14923","https://www.basketball-reference.com/teams/POR/2020.html"
"14924","https://www.basketball-reference.com/teams/DAL/2020.html"
"14925","https://www.basketball-reference.com/boxscores/202008110DAL.html"
"14926","https://www.basketball-reference.com/teams/NOP/2020.html"
"14927","https://www.basketball-reference.com/teams/SAC/2020.html"
"14928","https://www.basketball-reference.com/boxscores/202008110SAC.html"
"14929","https://www.basketball-reference.com/teams/MIL/2020.html"
"14930","https://www.basketball-reference.com/teams/WAS/2020.html"
"14931","https://www.basketball-reference.com/boxscores/202008110WAS.html"
"14932","https://www.basketball-reference.com/teams/IND/2020.html"
"14933","https://www.basketball-reference.com/teams/HOU/2020.html"
"14934","https://www.basketball-reference.com/boxscores/202008120HOU.html"
"14935","https://www.basketball-reference.com/teams/TOR/2020.html"
"14936","https://www.basketball-reference.com/teams/PHI/2020.html"
"14937","https://www.basketball-reference.com/boxscores/202008120PHI.html"
"14938","https://www.basketball-reference.com/teams/MIA/2020.html"
"14939","https://www.basketball-reference.com/teams/OKC/2020.html"
"14940","https://www.basketball-reference.com/boxscores/202008120OKC.html"
"14941","https://www.basketball-reference.com/teams/LAC/2020.html"
"14942","https://www.basketball-reference.com/teams/DEN/2020.html"
"14943","https://www.basketball-reference.com/boxscores/202008120DEN.html"
"14944","https://www.basketball-reference.com/teams/WAS/2020.html"
"14945","https://www.basketball-reference.com/teams/BOS/2020.html"
"14946","https://www.basketball-reference.com/boxscores/202008130BOS.html"
"14947","https://www.basketball-reference.com/teams/SAC/2020.html"
"14948","https://www.basketball-reference.com/teams/LAL/2020.html"
"14949","https://www.basketball-reference.com/boxscores/202008130LAL.html"
"14950","https://www.basketball-reference.com/teams/MIL/2020.html"
"14951","https://www.basketball-reference.com/teams/MEM/2020.html"
"14952","https://www.basketball-reference.com/boxscores/202008130MEM.html"
"14953","https://www.basketball-reference.com/teams/DAL/2020.html"
"14954","https://www.basketball-reference.com/teams/PHO/2020.html"
"14955","https://www.basketball-reference.com/boxscores/202008130PHO.html"
"14956","https://www.basketball-reference.com/teams/SAS/2020.html"
"14957","https://www.basketball-reference.com/teams/UTA/2020.html"
"14958","https://www.basketball-reference.com/boxscores/202008130UTA.html"
"14959","https://www.basketball-reference.com/teams/POR/2020.html"
"14960","https://www.basketball-reference.com/teams/BRK/2020.html"
"14961","https://www.basketball-reference.com/boxscores/202008130BRK.html"
"14962","https://www.basketball-reference.com/teams/NOP/2020.html"
"14963","https://www.basketball-reference.com/teams/ORL/2020.html"
"14964","https://www.basketball-reference.com/boxscores/202008130ORL.html"
"14965","https://www.basketball-reference.com/teams/DEN/2020.html"
"14966","https://www.basketball-reference.com/teams/TOR/2020.html"
"14967","https://www.basketball-reference.com/boxscores/202008140TOR.html"
"14968","https://www.basketball-reference.com/teams/MIA/2020.html"
"14969","https://www.basketball-reference.com/teams/IND/2020.html"
"14970","https://www.basketball-reference.com/boxscores/202008140IND.html"
"14971","https://www.basketball-reference.com/teams/OKC/2020.html"
"14972","https://www.basketball-reference.com/teams/LAC/2020.html"
"14973","https://www.basketball-reference.com/boxscores/202008140LAC.html"
"14974","https://www.basketball-reference.com/teams/PHI/2020.html"
"14975","https://www.basketball-reference.com/teams/HOU/2020.html"
"14976","https://www.basketball-reference.com/boxscores/202008140HOU.html"
"14977","https://www.basketball-reference.com/teams/MEM/2020.html"
"14978","https://www.basketball-reference.com/teams/POR/2020.html"
"14979","https://www.basketball-reference.com/boxscores/202008150POR.html"
"14980","https://www.basketball-reference.com/teams/UTA/2020.html"
"14981","https://www.basketball-reference.com/teams/DEN/2020.html"
"14982","https://www.basketball-reference.com/boxscores/202008170DEN.html"
"14983","https://www.basketball-reference.com/teams/BRK/2020.html"
"14984","https://www.basketball-reference.com/teams/TOR/2020.html"
"14985","https://www.basketball-reference.com/boxscores/202008170TOR.html"
"14986","https://www.basketball-reference.com/teams/PHI/2020.html"
"14987","https://www.basketball-reference.com/teams/BOS/2020.html"
"14988","https://www.basketball-reference.com/boxscores/202008170BOS.html"
"14989","https://www.basketball-reference.com/teams/DAL/2020.html"
"14990","https://www.basketball-reference.com/teams/LAC/2020.html"
"14991","https://www.basketball-reference.com/boxscores/202008170LAC.html"
"14992","https://www.basketball-reference.com/teams/ORL/2020.html"
"14993","https://www.basketball-reference.com/teams/MIL/2020.html"
"14994","https://www.basketball-reference.com/boxscores/202008180MIL.html"
"14995","https://www.basketball-reference.com/teams/MIA/2020.html"
"14996","https://www.basketball-reference.com/teams/IND/2020.html"
"14997","https://www.basketball-reference.com/boxscores/202008180IND.html"
"14998","https://www.basketball-reference.com/teams/OKC/2020.html"
"14999","https://www.basketball-reference.com/teams/HOU/2020.html"
"15000","https://www.basketball-reference.com/boxscores/202008180HOU.html"
"15001","https://www.basketball-reference.com/teams/POR/2020.html"
