"","mp","fg","fga","fg_pct","fg3","fg3a","fg3_pct","ft","fta","ft_pct","orb","drb","trb","ast","stl","blk","tov","pf","pts","plus_minus"
"totals_away3949","240","37","78",".474","18","36",".500","14","17",".824","5","41","46","22","2","6","23","28","106",""
"totals_away3950","240","43","91",".473","12","38",".316","23","31",".742","13","39","52","30","11","6","15","21","121",""
"totals_away3951","240","38","81",".469","17","25",".680","16","28",".571","9","30","39","17","14","4","26","31","109",""
"totals_away3952","240","40","93",".430","12","42",".286","18","24",".750","9","36","45","18","14","7","13","21","110",""
"totals_away3953","240","45","93",".484","14","40",".350","19","26",".731","12","37","49","23","8","7","11","19","123",""
"totals_away3954","240","39","97",".402","11","41",".268","8","10",".800","8","39","47","21","9","6","15","21","97",""
"totals_away3955","265","34","86",".395","8","28",".286","31","32",".969","10","44","54","25","5","1","17","35","107",""
"totals_away3956","240","46","85",".541","11","30",".367","19","22",".864","5","35","40","23","8","5","16","23","122",""
"totals_away3957","240","29","70",".414","8","25",".320","20","21",".952","3","37","40","19","8","2","22","25","86",""
"totals_away3958","265","46","101",".455","16","44",".364","23","36",".639","8","46","54","33","7","3","16","30","131",""
"totals_away3959","240","42","87",".483","13","34",".382","20","30",".667","6","32","38","30","14","3","22","26","117",""
"totals_away3960","240","35","99",".354","5","31",".161","24","26",".923","17","29","46","15","8","7","10","15","99",""
"totals_away3961","240","42","93",".452","15","41",".366","19","29",".655","13","33","46","24","14","9","12","26","118",""
"totals_away3962","240","38","82",".463","15","42",".357","17","18",".944","10","49","59","27","9","12","22","25","108",""
"totals_away3963","240","39","87",".448","10","28",".357","11","13",".846","6","30","36","23","7","3","17","27","99",""
"totals_away3964","240","46","100",".460","18","50",".360","13","16",".813","9","33","42","27","9","2","17","30","123",""
"totals_away3965","240","47","95",".495","16","34",".471","12","17",".706","8","33","41","30","3","8","12","15","122",""
"totals_away3966","240","30","81",".370","7","26",".269","14","17",".824","6","25","31","16","5","3","17","19","81",""
"totals_away3967","240","40","87",".460","11","32",".344","31","39",".795","10","31","41","20","8","4","12","32","122",""
"totals_away3968","240","30","92",".326","5","33",".152","27","31",".871","12","27","39","17","13","2","14","15","92",""
"totals_away3969","265","44","101",".436","15","45",".333","30","37",".811","11","42","53","28","6","5","17","22","133",""
"totals_away3970","240","45","87",".517","9","22",".409","22","26",".846","7","41","48","13","6","4","16","30","121",""
"totals_away3971","240","42","85",".494","15","36",".417","10","15",".667","7","34","41","25","7","9","21","23","109",""
"totals_away3972","240","35","91",".385","10","35",".286","21","23",".913","13","32","45","19","7","4","14","20","101",""
"totals_away3973","240","36","85",".424","9","35",".257","17","21",".810","8","30","38","19","6","5","9","22","98",""
"totals_away3974","240","39","94",".415","6","21",".286","10","13",".769","13","32","45","24","11","4","7","18","94",""
"totals_away3975","240","34","89",".382","12","39",".308","15","18",".833","8","39","47","22","9","6","16","20","95",""
"totals_away3976","240","37","88",".420","11","41",".268","20","25",".800","12","37","49","22","12","11","21","29","105",""
"totals_away3977","240","41","94",".436","13","35",".371","17","24",".708","16","36","52","22","7","3","13","27","112",""
"totals_away3978","240","45","100",".450","12","39",".308","10","12",".833","10","38","48","19","2","3","11","22","112",""
"totals_away3979","240","51","104",".490","14","35",".400","18","24",".750","19","42","61","37","8","2","18","22","134",""
"totals_away3980","240","39","100",".390","10","33",".303","22","27",".815","9","40","49","19","4","8","10","27","110",""
"totals_away3981","240","27","71",".380","10","31",".323","32","39",".821","6","43","49","19","8","5","23","26","96",""
"totals_away3982","240","36","98",".367","10","36",".278","19","21",".905","19","35","54","19","8","5","10","18","101",""
"totals_away3983","240","36","83",".434","14","39",".359","10","14",".714","9","29","38","24","5","3","21","23","96",""
"totals_away3984","240","35","83",".422","11","39",".282","16","24",".667","9","24","33","28","14","7","20","29","97",""
"totals_away3985","240","41","84",".488","13","37",".351","14","24",".583","10","32","42","29","6","5","8","14","109",""
"totals_away3986","240","31","95",".326","7","34",".206","22","23",".957","13","33","46","20","10","3","21","27","91",""
"totals_away3987","240","39","90",".433","14","39",".359","19","23",".826","9","23","32","25","6","5","6","24","111",""
"totals_away3988","240","31","82",".378","7","31",".226","14","20",".700","10","34","44","19","1","10","11","15","83",""
"totals_away3989","240","32","81",".395","10","35",".286","21","28",".750","6","28","34","12","13","6","21","21","95",""
"totals_away3990","240","38","82",".463","14","45",".311","15","24",".625","5","40","45","21","3","4","15","21","105",""
"totals_away3991","240","45","96",".469","11","26",".423","17","20",".850","11","30","41","25","9","2","9","24","118",""
"totals_away3992","240","41","88",".466","14","30",".467","17","23",".739","11","31","42","30","5","1","20","15","113",""
"totals_away3993","240","34","86",".395","17","35",".486","17","24",".708","9","40","49","19","9","8","17","30","102",""
"totals_away3994","240","55","103",".534","23","54",".426","26","33",".788","19","25","44","34","10","5","13","24","159",""
"totals_away3995","240","46","84",".548","16","32",".500","10","14",".714","10","36","46","30","8","3","20","17","118",""
"totals_away3996","240","39","82",".476","8","23",".348","10","12",".833","6","30","36","19","3","4","19","22","96",""
"totals_away3997","240","44","96",".458","15","36",".417","18","21",".857","13","32","45","33","12","4","16","22","121",""
"totals_away3998","240","40","84",".476","14","37",".378","12","19",".632","9","32","41","29","12","9","13","18","106",""
"totals_away3999","240","43","89",".483","7","26",".269","14","16",".875","5","30","35","24","5","3","14","24","107",""
"totals_away4000","240","36","80",".450","7","21",".333","18","27",".667","9","40","49","15","6","5","19","28","97",""
"totals_away4001","240","41","99",".414","12","48",".250","22","27",".815","9","31","40","21","13","4","12","21","116",""
"totals_away4002","240","32","87",".368","11","32",".344","20","25",".800","3","42","45","20","9","1","16","21","95",""
"totals_away4003","240","47","93",".505","17","47",".362","12","18",".667","11","47","58","24","11","4","13","19","123",""
"totals_away4004","240","37","93",".398","14","38",".368","14","21",".667","16","35","51","22","9","4","13","23","102",""
"totals_away4005","240","41","85",".482","6","29",".207","18","24",".750","10","37","47","21","11","8","16","21","106",""
"totals_away4006","265","47","96",".490","9","32",".281","16","21",".762","6","35","41","24","11","7","11","21","119",""
"totals_away4007","240","35","73",".479","11","28",".393","20","27",".741","6","30","36","18","12","5","17","18","101",""
"totals_away4008","240","44","93",".473","13","35",".371","26","30",".867","16","36","52","23","4","2","11","19","127",""
"totals_away4009","240","40","94",".426","11","32",".344","13","22",".591","17","39","56","25","7","5","16","25","104",""
"totals_away4010","240","43","93",".462","10","32",".313","13","17",".765","10","38","48","24","4","4","14","24","109",""
"totals_away4011","240","27","73",".370","9","28",".321","28","39",".718","7","34","41","15","8","3","13","14","91",""
"totals_away4012","240","44","88",".500","14","34",".412","12","16",".750","4","28","32","26","9","2","17","20","114",""
"totals_away4013","240","34","84",".405","15","36",".417","22","25",".880","7","35","42","24","5","6","13","22","105",""
"totals_away4014","240","51","94",".543","17","39",".436","12","17",".706","3","44","47","33","9","10","21","23","131",""
"totals_away4015","240","36","85",".424","5","29",".172","16","23",".696","16","32","48","18","6","1","12","15","93",""
"totals_away4016","240","54","107",".505","11","33",".333","10","12",".833","13","33","46","36","11","8","11","23","129",""
"totals_away4017","240","36","84",".429","9","29",".310","14","25",".560","6","36","42","27","8","2","18","21","95",""
"totals_away4018","240","31","79",".392","14","48",".292","24","31",".774","4","34","38","19","6","5","22","24","100",""
"totals_away4019","240","41","85",".482","15","39",".385","16","25",".640","10","40","50","25","7","5","14","29","113",""
"totals_away4020","240","42","87",".483","6","24",".250","13","19",".684","7","39","46","21","8","10","18","22","103",""
"totals_away4021","240","50","94",".532","20","41",".488","11","13",".846","11","40","51","34","5","6","13","21","131",""
"totals_away4022","240","31","78",".397","10","31",".323","22","31",".710","6","31","37","16","4","6","14","30","94",""
"totals_away4023","240","34","82",".415","13","27",".481","18","23",".783","13","29","42","21","4","9","19","20","99",""
"totals_away4024","240","48","97",".495","13","32",".406","16","21",".762","10","29","39","18","16","5","21","26","125",""
"totals_away4025","240","35","93",".376","17","50",".340","20","29",".690","14","37","51","20","6","5","18","21","107",""
"totals_away4026","240","50","93",".538","14","39",".359","20","30",".667","11","46","57","24","8","6","17","20","134",""
"totals_away4027","240","42","89",".472","13","29",".448","12","20",".600","9","29","38","21","11","2","20","29","109",""
"totals_away4028","240","47","105",".448","13","40",".325","11","14",".786","16","28","44","16","5","6","6","23","118",""
"totals_away4029","265","51","94",".543","12","30",".400","6","7",".857","7","36","43","27","5","7","18","34","120",""
"totals_away4030","240","48","85",".565","12","30",".400","11","15",".733","4","41","45","24","5","12","14","23","119",""
"totals_away4031","240","38","91",".418","8","33",".242","16","23",".696","11","30","41","18","9","8","15","17","100",""
"totals_away4032","240","45","92",".489","11","33",".333","17","24",".708","12","37","49","26","10","10","15","18","118",""
"totals_away4033","240","32","82",".390","3","22",".136","27","31",".871","16","37","53","15","5","8","14","24","94",""
"totals_away4034","240","32","88",".364","9","29",".310","16","25",".640","13","31","44","23","12","5","13","21","89",""
"totals_away4035","240","39","80",".488","11","25",".440","13","21",".619","5","25","30","24","9","4","13","20","102",""
"totals_away4036","240","37","95",".389","13","40",".325","19","19","1.000","16","32","48","24","3","3","16","26","106",""
"totals_away4037","240","41","82",".500","13","33",".394","18","27",".667","7","36","43","26","11","9","17","30","113",""
"totals_away4038","240","38","96",".396","13","33",".394","23","28",".821","16","35","51","22","7","1","10","12","112",""
"totals_away4039","240","42","95",".442","20","44",".455","16","21",".762","12","31","43","23","8","7","14","23","120",""
"totals_away4040","240","43","96",".448","16","45",".356","19","26",".731","10","26","36","29","9","7","11","22","121",""
"totals_away4041","240","39","80",".488","6","24",".250","22","28",".786","10","34","44","25","14","10","18","30","106",""
"totals_away4042","240","33","80",".413","8","25",".320","30","34",".882","7","35","42","20","9","3","14","20","104",""
"totals_away4043","240","42","98",".429","18","49",".367","27","34",".794","14","40","54","18","7","11","15","28","129",""
"totals_away4044","240","40","93",".430","10","33",".303","18","23",".783","11","41","52","29","13","5","12","19","108",""
"totals_away4045","240","42","80",".525","10","21",".476","18","24",".750","4","27","31","26","7","2","13","14","112",""
"totals_away4046","240","45","82",".549","15","28",".536","19","24",".792","5","36","41","22","9","5","13","28","124",""
"totals_away4047","240","39","104",".375","11","39",".282","12","16",".750","17","34","51","18","7","4","13","27","101",""
"totals_away4048","240","39","86",".453","13","33",".394","15","18",".833","10","30","40","27","6","4","15","26","106",""
